id,platform,title,text,author,created_utc,score,num_comments,url
Ugx6wnuIztR0x5EVG2N4AaABAg,youtube,,هادا الجندي يستاهل وسام الله يطول في عمرة  المني بحكايتو ❤,@BenkiranImran,2025-11-08 01:55:16,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugx6wnuIztR0x5EVG2N4AaABAg
UgxnPxs3P6MqJuEDtCV4AaABAg,youtube,,ولدي بلال بدل عنوان البرنامج بمعتقلات سجون الجزاءر.,@BenkiranImran,2025-11-08 01:53:30,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxnPxs3P6MqJuEDtCV4AaABAg
Ugzxm1WHPzt3aY1400x4AaABAg,youtube,,اسئلة لا علاقة,@ibrahimettadli,2025-11-07 20:44:19,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugzxm1WHPzt3aY1400x4AaABAg
Ugw-I_VZsFHBQue1_N94AaABAg,youtube,,ان الله وملائكته يصلون على النبي ياايها الذين آمنوا صلوا على وسلم تسليما كثيرا امين يارب العالمين والصلاه والسلام على اشرف الانبياء والمرسلين سيدنا وحبيبنا ونبينا محمد صلى الله عليه وسلم تسليما كثيرا امين عدد خلقك ورضا نفسك وزنة عرشك ومداد كلماتك يارب العالمين اللهم امين شعارنا الخالدي الله الوطن الملك اللهم امين شعارنا الخالدي الله الوطن الملك اللهم امين سبحان ربك رب العزة عما يصفون وسلام على المرسلين والحمد لله رب العالمين اللهم امين شعارنا الخالدي الله الوطن الملك جزاك خيرا وبارك الله فيكم جميعا شعارنا الخالدي الله الوطن الملك اللهم امين تحياتي واحترامي وتقديري لكم بسعادة وراحت البال وععاش مالك يحفظكم الله الوطن الملك والشعب المغربي من طنجة إلى الكوىر وعاش مالكنا محمد السادس نصره الله وليده ياسرالعلاوي الشريف شعارنا الخالدي الله الوطن الملك اللهم امين شعارنا الخالدي الله الوطن الملك سبحان ربك رب العزة عما يصفون وسلام على المرسلين والحمد لله رب العالمين اللهم امين شعارنا الخالدي الله الوطن الملك اللهم امين صدق الله العظيم والحمدلله رب العالمين والصحراء صحرءنا والمغرب مغربنا ان الله وملائكته يصلون على النبي ياايها الذين آمنوا صلوا على وسلم تسليما كثيرا امين عاش مالكنا ويشفك وحافظ يارب العالمين اللهم امين شعارنا الخالدي الله الوطن الملك اللهم امين سبحان ربك رب العزة عما يصفون وسلام على المرسلين والحمد لله رب العالمين اللهم امين شعارنا الخالدي الله الوطن الملك صدق الله العلي القدير اللهم امين شعارنا الخالدي الله الوطن الملك,@ChiabChiab-b7b1j,2025-11-07 18:26:04,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugw-I_VZsFHBQue1_N94AaABAg
UgxB45HfU1cc6ShEhbx4AaABAg,youtube,,الله ارحم الشهداء والف تحياتى للجنود المملكة المغربية    والجزاءر هوا بلزريو المغرب يحارب مع  22دولؤ,@saidamerkad4444,2025-11-07 11:29:06,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxB45HfU1cc6ShEhbx4AaABAg
UgwhjrER23yplMVNyJ54AaABAg,youtube,,نفتخر بها الجيل حمات المملكة تحياتي لهوم,@Youuuuuba,2025-11-06 14:58:25,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwhjrER23yplMVNyJ54AaABAg
UgzehTPm2QSs0Cc5pDd4AaABAg,youtube,,تحية طيبة للجنود المغاربة,@mirya-fb8of,2025-11-06 14:50:53,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzehTPm2QSs0Cc5pDd4AaABAg
UgyUztGPhhsvNnj9S654AaABAg,youtube,,Hahahaahhaahha 3jbatnk dyal jibo lia coca ila ntoma doula 🤣🤣🤣,@mouniaelh3598,2025-11-06 09:24:17,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyUztGPhhsvNnj9S654AaABAg
UgxsPki1uYdWe7zcIv14AaABAg,youtube,,شكرا لصاحب القناة.وتحية عالية لسسي حسن ولكل اسرانا الابطال والرحمة والمغفرة للأموات المجاهدين.والذل والخزي والعار للمرتزقة وكل من كان يدعمهم.,@matimahbob4906,2025-11-04 21:06:26,3,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxsPki1uYdWe7zcIv14AaABAg
UgyJDodJjHSACys-LmR4AaABAg,youtube,,بغيت نسولك الاخ الاسير سابقا على سرجان المرابط عبد الكريم كي يسكن هذيك الوقت تاوريرت شد في 87 فلفارسيه وشكرا لك وعلى سلامتك يا اخي الوطنيه❤❤❤❤❤❤❤,@MakromAhmmad,2025-11-03 21:04:06,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyJDodJjHSACys-LmR4AaABAg
UgwjoW3XRs5Mu9sknAt4AaABAg,youtube,,هذه القصه كلها وهو افضل ديال محمد السادس نصره الله 🇲🇦❤️ هو اللي كان اسباب انطلاق سراء حكوم,@MakromAhmmad,2025-11-03 20:40:42,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwjoW3XRs5Mu9sknAt4AaABAg
UgzoC3K5hI2Y9GzZvBR4AaABAg,youtube,,سبحان الله العظيم على قدر على هؤلاء الجپوند,@MakromAhmmad,2025-11-03 19:42:47,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzoC3K5hI2Y9GzZvBR4AaABAg
UgwZ7qrg6FpaaPDeyaV4AaABAg,youtube,,عايشين غير بلقوه ده الله سبحان الله العظيم,@MakromAhmmad,2025-11-03 19:34:40,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwZ7qrg6FpaaPDeyaV4AaABAg
UgxY4MrrD1j_h7riCG94AaABAg,youtube,,تحياتي ليك كنتفرج خمسة ديال لممرات والله مشبعت من هاد لبودكاست وهاد سيد مقبلو سبحان الله شحال عز عليا,@bouziyanabdorahman-jz3xd,2025-11-02 19:04:28,2,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxY4MrrD1j_h7riCG94AaABAg
UgwFMEpzaCSSo-R2yVF4AaABAg,youtube,,lhamdoulilah sahra mghribia,@7oussaam,2025-11-02 12:03:00,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwFMEpzaCSSo-R2yVF4AaABAg
UgzzxUwWKs0ho6LxgD54AaABAg,youtube,,❤❤تحية الجنود المغاربة وتحية لكل جندي مغربي دافع عن حوزة الوطن ويرحم الله الأموات بواسع رحمته امين,@DrissHousni-j4x,2025-11-02 01:57:46,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzzxUwWKs0ho6LxgD54AaABAg
Ugwun2M1P9ogbjW47IJ4AaABAg,youtube,,فحال هاد السيد خاصو يتهلو فيه وياخد وسام تحية لحمات الوطن❤❤❤,@AbdessamadTagouchi,2025-11-01 15:40:45,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugwun2M1P9ogbjW47IJ4AaABAg
UgxVhlyMw5FqfsNsDMd4AaABAg,youtube,,17سنة. اعتقال وسجن في سبيل الوطن متقاعد والو مسكين 4000درهم يمكن واخنوش لا وطنية 1500مليار في بضع سنين😢,@drisselmoussir4053,2025-10-31 19:44:45,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxVhlyMw5FqfsNsDMd4AaABAg
Ugw08beY7tmR8mUeh354AaABAg,youtube,,واش أمثال هذا الرجل المغربي العسكري لا يستحق الأوسمة وراتب شهري أقل شيئ 15000 درهم في الشهر ؟.الأوسمة تعطى للقاح..والزوا….,@TE8563,2025-10-31 05:12:38,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugw08beY7tmR8mUeh354AaABAg
UgyzLrvD7bS2hV5b8B54AaABAg,youtube,,واحد السؤال مل تتشدو الجنود تاعهم فالمغرب  اش تعاملهم معامله زوينة  ويجيبوا لهما اطباء اعلجوهم انا شفت غير مضاهرات سلمية من مواطنين معاربة طابو بأبسط الحقوق لاول مره فالتاريخ  المحزن شبعهم عصا وكان ال ماتو وكان ال تضرب بعشرين عام حبس وما عساك كن شديتو لعدو أكيد تقطعو منهم اللحم. هم حيين,@sofisafo7344,2025-10-31 03:10:24,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgyzLrvD7bS2hV5b8B54AaABAg
UgwxPUEU2ysayQM2_qp4AaABAg,youtube,,الله اجعلها مغفرة الدنوب والله اخلي لك وليدات,@rachidtamda5810,2025-10-30 21:15:52,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwxPUEU2ysayQM2_qp4AaABAg
UgxInLxlenUEIqX2xoV4AaABAg,youtube,,حتى انا الاب ديالى كان جندي مع فرنسا  كان تيرايور في الصفوف الاولى رحمه الله,@mohamedokbani354,2025-10-30 21:08:58,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgxInLxlenUEIqX2xoV4AaABAg
UgzPzBAqfVvOPGg_uyR4AaABAg,youtube,,علا سلامتكم ملي رجعتوا بقى فية مسكين والله متستاهلوا هاد العداب .17 سنة ديال لعداب لخصها مسكين فساتين.😢,@AbdLhag-h1d,2025-10-30 14:40:26,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzPzBAqfVvOPGg_uyR4AaABAg
UgzLDpVepWAEAZEPzFF4AaABAg,youtube,,a7sn podcaster srdi srdi ❤,@مزيكا_07,2025-10-30 06:30:00,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzLDpVepWAEAZEPzFF4AaABAg
UgzIUpU3N5H3IjftPz14AaABAg,youtube,,"اللهم يا ربّ السماوات والأرض، يا من بيده ملكوت كلّ شيء، نسألك في هذا اليوم المبارك أن تُسخّر لمملكتنا المغربية أسباب النصر والتأييد، وأن تُتمّ عليها نعمك ظاهرةً وباطنة.

اللهمّ احفظ المغرب أرضًا وشعبًا وملكًا، ووفّق قادته لما فيه الخير والصلاح، واجعل كلمتهم موحّدة على الحقّ، واهدِ بهم إلى سواء السبيل.

اللهمّ إنّ غدًا يومٌ حاسم، تُرفع فيه الأصوات وتُتّخذ فيه القرارات، فنسألك يا الله أن تُلين القلوب، وتُوجّه البصائر، وتُلهِمَ أعضاء مجلس الأمن الرأي السديد، وأن تجعل كلمتهم لصالح الحقّ المغربي في صحرائه.

اللهمّ يا من لا يُعجزه شيء في الأرض ولا في السماء، اجعل هذا التصويت نصرًا مؤزّرًا لبلادنا، وردّ به كيد الحاقدين، وادفع به مكر الماكرين، واجعل من أراد بمغربنا شرًّا مردودًا عليه في نحره.

اللهمّ اجعل الصحراء المغربية آمنةً مطمئنة، مزدهرةً بالعمران والخير، وارزق أهلها السكينة والرخاء، واجعلها منارةً للوحدة والكرامة.

اللهمّ احفظ جنودنا المرابطين في الصحراء، قوِّ عزائمهم، وثبّت أقدامهم، وأيّدهم بنصرك الذي وعدتَ به عبادك الصالحين.

اللهمّ اجعل هذا البلد بلدَ أمنٍ وإيمان، وسلامٍ وإحسان، واصرف عنه الفتن ما ظهر منها وما بطن، وأدم عليه نعمة الاستقرار والازدهار.

اللهمّ اجعل راية المغرب خفّاقةً بالنصر والعزّ، وارفع بها شأنه بين الأمم، وبارك في كل من يدافع عن وحدته الترابية بالصدق والإخلاص.

اللهمّ كما جمعت قلوب المغاربة على حبّ وطنهم، فاجمع كلمتهم على النصر، وأيدهم بحكمتك وعدلك، وحقق أملهم في أن يرى العالم بأسره عدالة قضيتهم وشرعية حقّهم.

اللهمّ إنّا توكلنا عليك، وفوّضنا أمرنا إليك، فلا تكلنا إلى أنفسنا طرفة عين، وكن لنا وليًّا ونصيرًا، وحقّق لمغربنا النصر والتمكين، إنك على كل شيء قدير.

آمين يا رب العالمين. 🤲🇲🇦",@MaToDay24H,2025-10-30 02:35:00,2,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgzIUpU3N5H3IjftPz14AaABAg
Ugx2K49FE8dcadeDEEV4AaABAg,youtube,,L7aj tbarkellah 3lih 9asa gha howa ra tla9 3lina chi w9aytat wajed dobermana men hadouk li kano kayneb7o lilat lhojoum,@NickNicolas-t7q,2025-10-29 11:13:23,1,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=Ugx2K49FE8dcadeDEEV4AaABAg
UgwPG3mlwmIUSynaDKp4AaABAg,youtube,,تا كفاش الإسلاميين ؟! زعما المسلمين ؟ هذا مسكين كيبان ليا واكلين ليه دماغو,@AybZlr,2025-10-29 09:44:49,0,1,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwPG3mlwmIUSynaDKp4AaABAg
UgwBmGwheJ9XYxpHvGt4AaABAg,youtube,,الموضوع جميل، والمحاور تنقصه الخبرة، حبذا لو ترك المحاور يتكلم بحرية ويوجهه ان استدعى الأمر.,@mustaphaalmustapha39,2025-10-29 06:56:28,0,0,https://youtube.com/watch?v=nBQGGOgA3mc&lc=UgwBmGwheJ9XYxpHvGt4AaABAg
