id,platform,title,text,author,created_utc,score,num_comments,url
UgyfJ3yCskCx4OC3ni94AaABAg,youtube,,Y eso que suarez entro al Barcelona en bajada....que hubiera sido si habria estado en cu Prime cuando estuvo en el Liverpool...otra cosa hubiera sido.,@AtagonzAII,2025-10-12 00:21:26,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyfJ3yCskCx4OC3ni94AaABAg
UgwBYdP5EwoJeNdhn6t4AaABAg,youtube,,El pistolero el mejor visca barça ❤️💙👑 humillamos a nuestros hijos ☠️,@YunaikerPernia-em4hi,2025-10-11 05:45:00,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwBYdP5EwoJeNdhn6t4AaABAg
UgwnV8I_QwZts-Fn7i94AaABAg,youtube,,4:35,@Power-zx8pi,2025-10-10 21:27:38,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwnV8I_QwZts-Fn7i94AaABAg
UgxzOwDJnGiC4rB3LwZ4AaABAg,youtube,,"Literalmente juego asi como Lucho, goles identicos a los q hago, lastima mi rodilla sino estaria con 9 balones de oro, yo hubiera hecho los 5, asi suave",@josemanueljuliosoto9303,2025-10-10 14:07:15,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxzOwDJnGiC4rB3LwZ4AaABAg
UgzUh6bPqxDDZzSQEmp4AaABAg,youtube,,"Real Madrid is a club of arbitration and corruption, not a professional football team 🤢🚮",@OussamaKoudssi,2025-10-03 11:30:19,2,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzUh6bPqxDDZzSQEmp4AaABAg
Ugx6MaX7mQFspOdkLpx4AaABAg,youtube,,visca barca,,2025-10-02 07:07:11,2,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugx6MaX7mQFspOdkLpx4AaABAg
UgwpbO5QSTWMy0Esrd94AaABAg,youtube,,There are 3 Balon d'or winners here 😏,@DanielWilliams-l9m,2025-09-29 15:13:25,3,1,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwpbO5QSTWMy0Esrd94AaABAg
Ugwkrob6pTyYyOaIgRt4AaABAg,youtube,,Coutinho😢,@petercastillo2821,2025-09-29 04:04:54,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=Ugwkrob6pTyYyOaIgRt4AaABAg
UgyBH_nJzDtVjkuNx0d4AaABAg,youtube,,no Messi no party... not intresting,@Fess_23,2025-09-25 20:15:23,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgyBH_nJzDtVjkuNx0d4AaABAg
UgzFmMuApSI3R6S8BrZ4AaABAg,youtube,,Dare I say ter Stegen's decline started here 😔,@dly_steffan,2025-09-25 06:49:10,3,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzFmMuApSI3R6S8BrZ4AaABAg
UgxnV2f0lqPqtDk4ROl4AaABAg,youtube,,Dembele balon de oro crj el barza dejo ir a este jugadorazo y dejar ir a suarez  gran error,@kevinmore7885,2025-09-24 01:46:54,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgxnV2f0lqPqtDk4ROl4AaABAg
UgzAHAUgLCXdC25win94AaABAg,youtube,,Todos los goles fueron sudamericanos,@lokotegui9210,2025-09-24 00:24:53,1,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgzAHAUgLCXdC25win94AaABAg
UgwqayoJEs66Z0NWUWZ4AaABAg,youtube,,លាហឺយអុំពឺមិណឡ្អ,@sotheameracna-love,2025-09-23 03:19:00,0,0,https://youtube.com/watch?v=dxcFXoI6grM&lc=UgwqayoJEs66Z0NWUWZ4AaABAg
