id,platform,title,text,author,created_utc,score,num_comments,url
UgzLawxZb8bpZw8tI7B4AaABAg,youtube,,Good breakdown of the topic.,@JorgeHollander,2025-11-08 15:53:18,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzLawxZb8bpZw8tI7B4AaABAg
UgyFtP2X6Br7Iw4uzuN4AaABAg,youtube,,This was both clear and engaging.,@SusanOdomin,2025-11-08 05:58:22,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyFtP2X6Br7Iw4uzuN4AaABAg
UgwbLK_G_Fw26RIQNgN4AaABAg,youtube,,i did't receive the cheat sheet in my mail,@shailendra2748,2025-11-08 04:59:54,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwbLK_G_Fw26RIQNgN4AaABAg
Ugw0YNzDFm1_mGJFhtN4AaABAg,youtube,,I am learning Python to solve DSA questions and excel in Django as I am already working on a project where this tech stack are been used. I am committed to spend 1-2hr on daily basis and in next 30 days I will developed a better understanding of the programming language.,@SumitM-b7e,2025-11-08 04:57:06,1,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugw0YNzDFm1_mGJFhtN4AaABAg
UgzKaqOm-4Ta_965DZ54AaABAg,youtube,,Thank you mosh,@Shituneh,2025-11-07 15:06:45,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzKaqOm-4Ta_965DZ54AaABAg
UgyNPPJDvVrWJIq9HXt4AaABAg,youtube,,I'm gonna learn it to use for machine learning.,@faezehsemnani,2025-11-07 12:30:29,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyNPPJDvVrWJIq9HXt4AaABAg
UgzpvknRpDAnm6bSUEJ4AaABAg,youtube,,Simple and effective explanation.,@BradyWJohn,2025-11-07 11:04:18,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzpvknRpDAnm6bSUEJ4AaABAg
Ugw2o4kLtgnrpqQIPit4AaABAg,youtube,,I want to learn pythom to have B to my class,@pierregaiss3740,2025-11-06 21:23:49,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugw2o4kLtgnrpqQIPit4AaABAg
UgwnWwIYHHojFvqa0P54AaABAg,youtube,,I haven't started learning yet but from the look of things l see a great potential here and l will definitely tip after learning. Thanks for this.,@Adedie_Yuri,2025-11-06 18:19:05,2,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgwnWwIYHHojFvqa0P54AaABAg
Ugz-6hkuZM9U1nucMOZ4AaABAg,youtube,,"I came here today 6th November 2025 my children, that’s how the journey started",@RichBoy-youngM7,2025-11-06 14:23:08,1,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugz-6hkuZM9U1nucMOZ4AaABAg
Ugw5yZozdfN3DCTkfyh4AaABAg,youtube,,To have ajob,@davidchukwu-q5u,2025-11-06 10:50:22,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugw5yZozdfN3DCTkfyh4AaABAg
Ugyxe992z11YiFbznLB4AaABAg,youtube,,Thanks for sharing this content.,@Arif-n2q2r,2025-11-06 10:29:49,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugyxe992z11YiFbznLB4AaABAg
UgzJsDUBLPnxGCOeoVB4AaABAg,youtube,,"Hi really enjoying the video! Just a quick question... why when using a negative string is -1 the last index and not -0, since from the left hand side 0 is the first index? Thanks so much for the help!",@minmoo.o,2025-11-06 08:21:56,0,2,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzJsDUBLPnxGCOeoVB4AaABAg
UgzAQFZ4e1Q7PGjFKQ94AaABAg,youtube,,July 2025 anyone? We can do thissss guys HAHAHA,@JanisRuiz-o5v,2025-11-06 06:55:51,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzAQFZ4e1Q7PGjFKQ94AaABAg
UgzgyrDKZ2IRQycPEvB4AaABAg,youtube,,Can anyone review it? It is really helpful? I'm just starting,@ArifAhmmedArifAhmmed,2025-11-05 14:11:06,0,1,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgzgyrDKZ2IRQycPEvB4AaABAg
Ugw8t-xF5-iIkxhIANV4AaABAg,youtube,,who's is watching this by Nov. 2025,@Yagazieweb,2025-11-05 11:06:38,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugw8t-xF5-iIkxhIANV4AaABAg
UgyD-WL5tv0iUwM0fxV4AaABAg,youtube,,Let’s go November 2025 anyone?!😂,@housecommando,2025-11-05 02:06:48,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgyD-WL5tv0iUwM0fxV4AaABAg
Ugy7JLgOft_sAhqsBXl4AaABAg,youtube,,Who’s here in Python 3.14.0?,@oldmanstyl3,2025-11-04 22:10:07,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugy7JLgOft_sAhqsBXl4AaABAg
UgxhTdRBSHonG1JtQLV4AaABAg,youtube,,Im a student of the it course and this is helping me alot right now thanks,@h18z12,2025-11-04 19:20:27,1,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=UgxhTdRBSHonG1JtQLV4AaABAg
Ugyluhuy1DqCMXmYR5h4AaABAg,youtube,,"As I am senior Sytem Admin and Network Engineer, but I want to expert python as well for AI (ML), Cyber security and also my Ph.D work",@itprofessionalskills,2025-11-04 17:28:32,0,0,https://youtube.com/watch?v=_uQrJ0TkZlc&lc=Ugyluhuy1DqCMXmYR5h4AaABAg
